  121000       121000    294.53934       107143      555.176   0.81907956   -803.88448    2487.6094    440.52535     1046.868    178.13467   -548.50232   -443.73868   -112.84787    294.53934 
  122000       122000    288.06173       107143   -238.79999   0.81907956   -882.27888    2336.8273   -28.456885   -150.06912   -537.87395   -89.925558    179.34837    401.37965    288.06173 
  123000       123000    298.90465       107143    1160.6018   0.81907956   -764.15912    2576.1173    1439.7004    826.84939    1215.2558   -366.51819    145.74719    133.28751    298.90465 
  124000       124000    286.92798       107143    360.58041   0.81907956   -962.75563    2243.6809   -436.86405    480.82602    1037.7793   -1009.0836    99.491371   -254.47836    286.92798 
  125000       125000    293.86909       107143    113.53368   0.81907956   -789.06625    2494.9375    142.61942    191.02118    6.9604367    726.06366   -511.93429   -256.94535    293.86909 
  126000       126000    292.17358       107143    497.50665   0.81907956   -825.48954    2439.5668   -172.90678    1177.5833    487.84341    -540.8004   -511.83168    883.55774    292.17358 
  127000       127000    294.24107       107143    304.91679   0.81907956   -894.81682    2393.3438    311.37108    1040.4898   -437.11054   -359.62609    444.95038    80.311904    294.24107 
  128000       128000    292.80415       107143    224.00513   0.81907956     -862.869    2409.2341   -437.31998     263.1014    846.23398   -376.34155    583.29494    198.29055    292.80415 
  129000       129000    292.70963       107143    93.919147   0.81907956   -892.74995    2378.2968    28.243232   -487.76289     741.2771   -17.185847    251.34675   -106.67712    292.70963 
  130000       130000    289.39146       107143    490.97761   0.81907956   -884.04767    2349.9183    812.00347     364.1204    296.80898   -662.14868   -1049.9802    373.66161    289.39146 
  131000       131000    290.20861       107143    322.65568   0.81907956   -758.86263    2484.2351   -522.91271    1248.2198    242.65992   -96.428946    23.550182    708.84929    290.20861 
  132000       132000    287.37163       107143    21.960899   0.81907956   -855.91597    2355.4784    53.081526    56.807424   -44.006251   -520.26412    414.44633    276.04453    287.37163 
  133000       133000    297.01043       107143   -52.950331   0.81907956   -797.35231    2521.7561    153.96456   -174.58026   -138.23529   -644.68376    3.2985531   -478.72346    297.01043 
  134000       134000    284.65912       107143    155.33131   0.81907956   -853.47326    2327.6086    434.36876   -1131.2224    1162.8476   -548.24057   -629.55038   -417.68609    284.65912 
  135000       135000    291.34663       107143    166.69125   0.81907956   -830.10653    2425.7086   -83.100172   -201.94424    785.11817   -714.12076   -512.73618     14.83421    291.34663 
  136000       136000     294.4174       107143    -967.5293   0.81907956   -861.28506    2428.8462   -1407.8568   -219.50549   -1275.2256    -391.9735   -432.48152    907.55983     294.4174 
  137000       137000    290.02102       107143    492.46503   0.81907956   -843.55327    2397.4481    942.17057    172.51058    362.71394   -538.25856   -158.79476    451.74328    290.02102 
  138000       138000    295.52909       107143    142.96686   0.81907956   -842.16678    2460.3876   -332.38651    352.21389    409.07319   -759.97421    -251.8059    754.33604    295.52909 
  139000       139000    292.02661       107143    517.35019   0.81907956   -820.06237    2443.3516   -175.01675    1561.8194    165.24793    528.36654    -361.2304    182.62936    292.02661 
  140000       140000    293.21933       107143   -1083.7992   0.81907956   -866.59736    2410.1453   -1632.5371   -933.53036   -685.33002    -739.2207   -926.45667   -355.06493    293.21933 
  141000       141000    297.24533       107143    833.93419   0.81907956   -830.06663    2491.6668    807.40842    836.91554    857.47862   -266.81829    408.54559    393.31611    297.24533 
  142000       142000    290.47439       107143   -225.24356   0.81907956    -819.9532    2426.1146    167.00659   -449.80183   -392.93544    162.17288   -563.67189   -963.40581    290.47439 
  143000       143000    295.83418       107143   -330.41506   0.81907956   -754.50643    2551.4573   -231.48957    -332.9936   -426.76202   -90.096198    201.07857    289.85646    295.83418 
  144000       144000    283.60916       107143    -14.17791   0.81907956    -863.4149    2305.9336   -70.547083    247.51172   -219.49837   -692.61783    179.00523    94.127369    283.60916 
  145000       145000    293.05768       107143    303.26113   0.81907956   -781.03063    2493.9056   -446.71975    1078.0657    278.43738   -658.76923   -809.37464    599.56162    293.05768 
  146000       146000    292.19355       107143    147.74886   0.81907956   -882.39554     2382.884   -223.10918    172.13914    494.21661    557.81711   -353.48751    347.88074    292.19355 
  147000       147000    291.45076       107143   -636.13279   0.81907956   -780.42449    2476.5543   -284.53927   -705.80141    -918.0577   -89.947836   -500.17249   -353.36616    291.45076 
  148000       148000    293.27713       107143    336.70579   0.81907956   -881.19691    2396.1917    450.25701   -457.36408    1017.2244   -534.00971   -391.95697    190.18073    293.27713 
  149000       149000    303.93061       107143    788.69094   0.81907956   -802.73594    2593.7059    715.21308    228.10404    1422.7557    -574.6957   -93.692434    411.07856    303.93061 
  150000       150000    291.13891       107143    1250.8365   0.81907956   -944.75587     2308.738    1545.5761    760.91239     1446.021     -177.345   -423.24845   -451.60713    291.13891 
  151000       151000    297.56324       107143   -175.20289   0.81907956   -898.01797    2427.2682   -1371.4109    565.46881    280.33339   -494.39384    555.93335   -499.14741    297.56324 
  152000       152000     294.1631       107143    590.08982   0.81907956   -737.58905    2549.7003    712.81632    570.81261    486.64053   -330.86796   -415.55422    17.610246     294.1631 
  153000       153000    294.17962       107143    560.77516   0.81907956    -912.6801    2374.7939    430.20268    1549.7474   -297.62457   -780.27904    254.97864   -5.1256079    294.17962 
  154000       154000     297.5561       107143    760.83057   0.81907956   -842.42085    2482.7855    729.94656    817.75134    734.79381   -644.25144    239.25299    560.51977     297.5561 
  155000       155000    283.85753       107143    518.77936   0.81907956   -757.74838    2414.3756    987.79525   -316.47375     885.0166   -318.13024    364.77895    481.66511    283.85753 
  156000       156000    292.84565       107143    809.27921   0.81907956   -745.20286     2527.364    828.07529    1153.5547    446.20764   -329.08785    672.95067    21.384288    292.84565 
  157000       157000     291.8171       107143    -421.4663   0.81907956   -803.41705    2457.6556   -868.98828    117.48701   -512.89764    34.992406    349.64529   -20.531774     291.8171 
  158000       158000    295.75199       107143   -217.40919   0.81907956   -931.31135    2373.7339   -680.23372    632.59823   -604.59208   -25.575095     424.9275    111.41482    295.75199 
  159000       159000     292.9591       107143    552.08813   0.81907956   -784.46082    2489.3737    408.07819    792.79214    455.39407   -669.44088    219.99807   -665.94063     292.9591 
  160000       160000    294.25602       107143    83.865923   0.81907956   -945.61963    2342.7081    422.19213   -880.65332    710.05895   -802.48719   -431.77621   -52.657856    294.25602 
  161000       161000    295.43292       107143    578.82641   0.81907956   -782.78544    2518.6942    882.61819   -71.912364    925.77342   -1076.5064    165.87465    1134.6574    295.43292 
  162000       162000    291.79724       107143   -55.654072   0.81907956   -934.41124    2326.4395   -218.15115   -55.800542    106.98947   -36.977558   -229.27654    969.17154    291.79724 
  163000       163000    301.15054       107143   -21.685645   0.81907956   -887.98436      2477.39     271.8808    142.70047    -479.6382   -1193.7016    158.42458   -906.77842    301.15054 
  164000       164000    297.30978       107143   -11.185956   0.81907956   -832.57527    2489.8784    19.968347   -151.88629    98.360074   -1005.8642    181.20405     480.8337    297.30978 
  165000       165000    294.50149       107143   -394.34711   0.81907956   -935.56851    2355.5024   -998.67311   -24.427345   -159.94086    -123.5301   -161.46446    679.87623    294.50149 
  166000       166000    294.38186       107143    311.74446   0.81907956   -780.57609    2509.1579   -676.63752    732.45312    879.41778   -264.31433   -215.71108   -34.052298    294.38186 
  167000       167000    288.15016       107143    167.45896   0.81907956   -783.98224    2436.1122    490.52474    610.07942   -598.22729   -246.41179    563.78067    160.40458    288.15016 
  168000       168000    297.63158       107143   -503.53896   0.81907956   -838.47697    2487.5729   -402.13507   -499.54896   -608.93285   -757.86982    334.54032    479.93165    297.63158 
  169000       169000     292.9733       107143    168.32876   0.81907956   -882.66471    2391.3285    595.12588    114.48561   -204.62521   -484.27916    28.658627   -325.59139     292.9733 
  170000       170000    295.47208       107143    458.04743   0.81907956   -846.48076    2455.4365    710.34842   -221.27524    885.06911   -533.18588   -275.55065    345.65975    295.47208 
  171000       171000    292.97122       107143    1220.2428   0.81907956   -787.10691    2486.8631    1357.6868    1213.9181    1089.1235    -518.5477    -87.96118    462.74149    292.97122 
  172000       172000    294.01436       107143   -414.33196   0.81907956   -895.01685    2390.6103   -1585.1932    865.65112   -523.45378   -680.08114   -438.79676    776.03722    294.01436 
  173000       173000    298.32456       107143   -579.81712   0.81907956   -896.37197     2437.422   -338.51834    142.13344   -1543.0665   -604.84502    -315.7535   -419.68488    298.32456 
  174000       174000    290.62883       107143    389.73114   0.81907956   -814.35801    2433.4357    204.51858    12.523221    952.15162     338.0836    336.19912    655.98055    290.62883 
  175000       175000    291.46303       107143    -654.2479   0.81907956    -864.3814    2392.7345   -582.71166   -574.47694   -805.55508   -481.58791   -172.52934    288.43399    291.46303 
  176000       176000    293.44932       107143    -124.6591   0.81907956   -758.55755    2520.7553     25.48755   -226.78083   -172.68404   -1008.4326   -130.90166   -69.276002    293.44932 
  177000       177000    290.63371       107143     414.2411   0.81907956   -884.61928    2363.2289    521.83852    292.90451    427.98026   -755.60853   -312.25569   -198.79625    290.63371 
  178000       178000    297.01488       107143    300.02838   0.81907956   -828.87218     2490.286    4.4279145    436.02997    459.62725    66.588048    324.80181    25.617963    297.01488 
