# Time-averaged data for fix output_pressure
# TimeStep v_pxx v_pyy v_pzz v_pxy v_pxz v_pyz c_thermo_press
201000 -0.324105 -0.00589942 -0.239557 -0.0140194 0.223797 -0.0440118 -0.189854
202000 0.256632 0.0745017 0.100628 0.17094 -0.0198087 -0.00243654 0.143921
203000 0.292192 0.947668 0.2956 0.216908 0.137673 0.167984 0.51182
204000 -0.119464 0.0745621 -0.842469 -0.207419 -0.240852 0.0597564 -0.295791
205000 0.444568 0.339263 0.256672 -0.137277 0.295737 -0.196987 0.346834
206000 0.201211 -0.0454282 0.905398 -0.695964 0.328729 0.0314309 0.353727
207000 -0.31909 0.409042 0.481762 0.0848378 0.451824 -0.294837 0.190571
208000 0.243378 0.31618 -0.365477 0.178204 -0.313534 0.243755 0.0646935
209000 0.423996 0.566301 -0.111042 -0.0278311 0.0926224 0.432479 0.293085
210000 0.379037 -0.486549 0.345599 -0.501999 -0.0314139 0.0238768 0.0793624
211000 -0.438303 -0.566427 -0.141772 0.0502441 0.165549 0.0365627 -0.382167
212000 -0.330575 -0.708996 0.231924 0.0767199 -0.0592267 0.27634 -0.269216
213000 0.700235 0.306128 0.243729 -0.0115493 -0.189384 0.0518322 0.416698
214000 -0.227996 -0.043777 0.30681 -0.00638225 -0.330748 -0.061403 0.0116792
215000 0.440064 0.0923308 0.0184501 0.127004 0.306093 0.425574 0.183615
216000 -0.102095 0.316421 0.305904 -0.0260156 -0.0674593 0.178475 0.17341
217000 -0.454504 0.309621 0.525726 0.291014 0.278125 0.104527 0.126948
218000 -0.165557 -0.271873 -0.108865 -0.727875 0.205665 0.0740045 -0.182098
219000 -0.185687 0.516522 0.714387 -0.00786682 -0.054276 -0.0499466 0.348407
220000 0.644 0.694021 0.748535 0.290227 -0.146889 -0.0706612 0.695519
221000 0.372441 0.0666415 -0.022768 0.462173 0.143091 0.114988 0.138771
222000 0.0532574 0.371393 0.202409 -0.028082 0.377775 0.196189 0.20902
223000 0.341604 1.05654 0.648292 0.0129498 0.12722 0.107873 0.682146
224000 0.275251 0.513615 0.321566 0.556168 0.224786 0.0765104 0.370144
225000 -0.0254585 0.0601847 0.0939261 0.124445 -0.0969314 0.125052 0.0428841
226000 -0.199286 0.30372 -0.00145061 0.0469791 0.3393 -0.506627 0.0343276
227000 0.197447 0.402992 -0.0804864 -0.299624 0.58381 -0.0434923 0.173317
228000 0.32627 -0.380163 0.143148 -0.0279736 0.354132 0.0483194 0.0297516
229000 0.409844 0.826017 0.084122 -0.100743 0.341407 0.0445692 0.439994
230000 -0.298621 0.799561 -0.172299 -0.244489 0.0587387 0.440496 0.109547
231000 0.173994 -0.0133232 0.119542 0.242275 0.0741757 0.109012 0.0934041
232000 0.195565 0.595264 0.345035 0.00406705 0.284046 -0.0193553 0.378621
233000 -0.304296 0.342592 -0.167966 0.0156733 -0.101971 -0.0692661 -0.0432232
234000 0.212207 0.629905 -0.0533091 -0.0438968 -0.043295 0.0487935 0.262934
235000 0.402052 -0.126955 0.0840419 0.101685 0.108888 0.00758499 0.119713
236000 0.233991 0.534553 0.636657 0.0773758 0.130997 -0.057298 0.4684
237000 0.20166 -0.0655388 0.269393 0.0125735 0.149902 0.0427071 0.135171
238000 0.299969 0.456955 0.128245 0.0128242 -0.225782 -0.210647 0.295056
239000 -0.0169385 0.305981 0.257366 -0.292856 0.280294 0.0974708 0.182136
240000 0.277775 0.302305 0.156538 0.0607355 0.309625 -0.079849 0.245539
241000 0.711885 0.428612 0.541232 0.233047 0.180513 -0.0748276 0.560576
242000 0.608576 0.734486 0.143911 -0.194369 -0.256545 -0.0611931 0.495658
243000 0.358486 0.274981 0.462939 -0.064207 0.115754 -0.123827 0.365469
244000 0.471103 0.235819 0.270929 0.550242 0.522426 0.0994934 0.32595
245000 -0.314516 -0.178861 0.328708 -0.190525 0.0464943 0.0293234 -0.0548897
246000 -0.211425 0.244066 0.0197361 -0.391633 -0.129591 0.0694074 0.017459
247000 -0.275917 -0.19489 0.145445 0.207624 -0.342313 -0.489195 -0.108454
248000 0.150684 0.301576 0.249782 -0.621222 -0.0231647 -0.0763665 0.234014
249000 0.200862 0.12365 0.593081 -0.476931 0.174356 0.0195321 0.305864
250000 0.695056 0.191335 0.50371 -0.417519 -0.0225101 -0.3157 0.463367
251000 -0.0667711 -0.222547 0.218858 0.136475 0.0783706 0.281808 -0.0234865
252000 -0.134491 0.136951 0.400259 -0.102028 0.0907028 0.0405481 0.13424
253000 0.94184 0.351976 -0.0380338 0.0182479 0.172736 0.0709818 0.418594
254000 -0.240939 0.0844809 0.678518 -0.353208 -0.0992581 -0.0729421 0.17402
255000 0.898945 0.439476 0.573585 -0.0812587 0.0147153 0.12635 0.637336
256000 -0.0168064 0.224288 0.0545294 -0.0768079 -0.243942 0.0113748 0.087337
257000 0.0910056 0.221824 -0.0930743 -0.566158 0.226807 0.0554805 0.0732519
258000 -0.150804 0.219318 -0.0772996 -0.0881901 0.0407855 0.190932 -0.00292881
259000 -0.215632 0.123316 -0.739151 -0.270749 -0.322841 -0.291526 -0.277156
260000 0.104735 -0.505201 0.164472 0.0187886 0.0740516 -0.195952 -0.0786646
261000 0.462364 0.1245 0.325983 -0.14166 -0.00233714 -0.149693 0.304282
262000 0.0836462 -0.534895 -0.568873 0.069181 0.148731 0.268921 -0.340041
