# Time-averaged data for fix dave
# TimeStep v_rho
12130000 0.819442
12131000 0.819445
12132000 0.819448
12133000 0.819451
12134000 0.819454
12135000 0.819457
12136000 0.81946
12137000 0.819463
12138000 0.819466
12139000 0.819469
12140000 0.819472
12141000 0.819475
12142000 0.819478
12143000 0.819481
12144000 0.819484
12145000 0.819487
12146000 0.81949
12147000 0.819493
12148000 0.819496
12149000 0.819499
12150000 0.819501
12151000 0.819504
12152000 0.819507
12153000 0.81951
12154000 0.819513
12155000 0.819516
12156000 0.819519
12157000 0.819521
12158000 0.819524
12159000 0.819527
12160000 0.81953
12161000 0.819533
12162000 0.819535
12163000 0.819538
12164000 0.819541
12165000 0.819544
12166000 0.819547
12167000 0.819549
12168000 0.819552
12169000 0.819555
12170000 0.819557
12171000 0.81956
12172000 0.819563
12173000 0.819566
12174000 0.819568
12175000 0.819571
12176000 0.819574
12177000 0.819576
12178000 0.819579
12179000 0.819581
12180000 0.819584
12181000 0.819587
12182000 0.819589
12183000 0.819592
12184000 0.819595
12185000 0.819597
12186000 0.8196
12187000 0.819602
12188000 0.819605
12189000 0.819607
12190000 0.81961
12191000 0.819612
12192000 0.819615
12193000 0.819618
12194000 0.81962
12195000 0.819623
12196000 0.819625
12197000 0.819628
12198000 0.81963
12199000 0.819633
12200000 0.819635
12201000 0.819637
12202000 0.81964
12203000 0.819642
12204000 0.819645
12205000 0.819647
12206000 0.81965
12207000 0.819652
12208000 0.819654
12209000 0.819657
12210000 0.819659
12211000 0.819662
12212000 0.819664
12213000 0.819666
12214000 0.819669
12215000 0.819671
12216000 0.819673
12217000 0.819676
12218000 0.819678
12219000 0.81968
12220000 0.819683
12221000 0.819685
12222000 0.819687
12223000 0.81969
12224000 0.819692
12225000 0.819694
12226000 0.819696
12227000 0.819699
12228000 0.819701
12229000 0.819703
12230000 0.819705
12231000 0.819708
12232000 0.81971
12233000 0.819712
12234000 0.819714
12235000 0.819717
12236000 0.819719
12237000 0.819721
12238000 0.819723
12239000 0.819725
12240000 0.819727
12241000 0.81973
12242000 0.819732
12243000 0.819734
12244000 0.819736
12245000 0.819738
12246000 0.81974
12247000 0.819742
12248000 0.819745
12249000 0.819747
12250000 0.819749
12251000 0.819751
