# Time-averaged data for fix output_pressure
# TimeStep v_pxx v_pyy v_pzz v_pxy v_pxz v_pyz c_thermo_press
13304000 901.904 950.653 990.937 -6.81849 20.6916 19.1445 947.831
13305000 1035.27 805.181 973.334 52.9545 51.638 -5.67013 937.928
13306000 972.503 805.258 859.039 17.8286 78.6776 -44.1367 878.933
13307000 1124.51 920.312 833.063 -58.684 -1.86543 57.5211 959.295
13308000 1052.4 889.999 890.141 -11.6053 19.9628 -78.1034 944.18
13309000 1075.16 864.78 885.761 -77.3328 3.75272 -37.6854 941.901
13310000 1075.04 891.867 832.312 -74.5528 32.2068 55.598 933.071
13311000 952.654 966.411 761.932 -34.2812 37.8154 2.80272 893.666
13312000 1024.59 886.432 905.313 4.07498 56.1185 37.9785 938.779
13313000 1042.01 871.061 864.264 36.7976 -21.7381 11.6562 925.78
13314000 995.4 872.957 871.427 -1.41791 68.7282 -9.07356 913.261
13315000 936.433 795.322 923.671 -101.241 38.7033 109.208 885.142
13316000 973.242 865.052 856.23 -71.1872 67.8302 37.9632 898.175
13317000 858.096 888.343 1005.07 -20.6023 34.9473 -20.025 917.168
13318000 890.357 936.305 1086.32 -73.8413 -40.8493 19.9318 970.994
13319000 970.59 755.392 1069.3 8.38761 47.8875 17.9457 931.76
13320000 824.596 844.545 1068.78 -48.4443 -20.2179 -64.5201 912.642
13321000 909.493 745.922 981.671 12.9097 42.8787 22.7589 879.029
13322000 876.443 887.83 958.771 -8.09854 -14.604 38.6194 907.681
13323000 973.467 892.443 1015.61 -48.1519 -12.792 60.7553 960.507
13324000 734.718 805.136 893.742 8.88614 -6.02349 20.9536 811.199
13325000 848.604 861.823 952.2 0.382505 24.8507 -69.6567 887.542
13326000 882.298 732.524 926.833 -68.7168 -44.9541 -38.0408 847.218
13327000 957.069 803.444 894.762 34.2789 38.8103 -22.342 885.092
13328000 998.356 896.679 917.525 -21.985 -1.67626 62.4768 937.52
13329000 1081.36 957.028 923.559 38.1211 -10.9505 18.2652 987.315
13330000 1053.34 828.343 937.222 7.6929 22.5872 68.8081 939.635
13331000 1028.72 1052.51 1105.94 21.9761 -31.1295 -17.2595 1062.39
13332000 1011.31 1005.31 890.124 -16.7725 -24.9386 -32.4683 968.915
13333000 1102.7 998.604 1082.45 -3.79773 -14.8703 -18.836 1061.25
13334000 1029.18 873.188 794.926 30.1412 -10.8087 36.1895 899.097
13335000 817.462 947.613 953.673 -26.6505 136.51 -38.1238 906.25
13336000 834.321 960.38 884.173 -14.6989 80.8892 -101.308 892.958
13337000 882.224 888.723 960.741 -52.9237 -36.3559 62.6806 910.563
13338000 841.429 876.856 964.447 -0.0541714 39.6111 73.2875 894.244
13339000 859.392 884.386 779.755 -74.2806 43.0822 -46.8207 841.178
13340000 1006.28 949.123 934.939 -26.7381 57.4581 25.3801 963.447
13341000 1037.84 1081.5 929.206 -2.19292 97.4537 44.9926 1016.18
13342000 1029.92 927.843 923.859 27.4872 2.58503 7.53758 960.54
13343000 995.742 909.945 1011.87 56.6967 122.915 77.0948 972.517
13344000 1142.16 1048.65 1113.45 -47.7601 -6.63346 7.28909 1101.42
13345000 1021.34 1057.02 980.65 -58.5579 17.0612 -47.0808 1019.67
13346000 977.964 997.257 1028.75 2.07138 -16.0047 -48.4283 1001.32
13347000 990.541 931.633 1086.2 64.3637 32.3637 -19.2897 1002.79
13348000 1091.56 1038.09 1082.74 56.5291 74.4072 75.5414 1070.8
13349000 1122.95 979.903 998.242 39.8742 6.49104 39.6671 1033.7
13350000 1075.11 1090.65 1091.68 -44.0455 52.6758 30.8919 1085.81
13351000 1069.13 1060.1 1000.04 -34.5651 82.5356 41.2059 1043.09
13352000 1044.45 991.574 962.424 58.8947 115.277 56.9717 999.483
13353000 1014.34 909.422 927.906 0.615906 50.4405 13.4925 950.557
13354000 1082.15 955.332 1014.07 -17.8673 208.05 78.3459 1017.19
13355000 1113.57 1132.52 1021.89 8.69368 78.3803 61.4521 1089.33
13356000 1065.32 1030.81 999.144 57.4868 138.7 66.2996 1031.76
13357000 1043.82 1024.88 976.661 -28.7407 107.465 78.365 1015.12
13358000 1028.78 904.635 1002.15 27.0864 128.938 105.675 978.523
13359000 1177.36 1045.89 995.403 18.8323 128.124 86.025 1072.88
13360000 1114.94 942.561 983.974 -21.4664 126.553 9.6597 1013.83
13361000 999.99 954.542 1035.34 3.62318 103.169 38.0464 996.625
13362000 979.336 991.81 1190.23 -26.9766 34.0676 7.34337 1053.79
13363000 1151.1 953.379 1145.22 -80.6054 16.5569 103.207 1083.23
13364000 1063.6 977.953 1022.7 -17.1273 103.26 -16.6936 1021.42
13365000 986.014 993.624 972.018 1.23186 36.2741 34.7582 983.886
13366000 1073.67 1007.25 1115.43 -3.81281 76.8463 68.6463 1065.45
13367000 970.683 927.918 1045.53 -91.0284 44.4706 27.6387 981.378
13368000 1011.49 1039.02 1076.53 24.0249 65.796 67.7495 1042.35
13369000 1019.99 1077.37 1248.31 -63.4794 99.1662 52.2483 1115.22
13370000 919.534 1055.3 1094.43 25.463 91.2105 -14.6511 1023.09
13371000 1030.57 931.703 1105.14 -44.8082 78.7151 77.0577 1022.47
13372000 974.731 1103.41 980.232 -26.88 118.347 -1.67956 1019.46
13373000 1055.09 975.97 1033.14 -29.4719 43.6477 75.5971 1021.4
