# Time-averaged data for fix output_pressure
# TimeStep v_pxx v_pyy v_pzz v_pxy v_pxz v_pyz c_thermo_press
292000 0.630168 -0.0734596 0.418821 0.244845 -0.184588 -0.557636 0.325177
293000 -0.285961 0.407495 -0.020461 0.0841322 0.183085 0.23795 0.033691
294000 -0.120486 -0.436027 0.409101 0.00637923 0.168514 -0.182222 -0.0491374
295000 0.778979 0.98447 0.709525 0.0237599 0.118512 0.193064 0.824325
296000 -0.73589 0.210227 0.266531 -0.608575 0.214903 -0.133162 -0.0863775
297000 0.667567 1.09145 0.807197 -0.211608 0.0409771 -0.312778 0.855403
298000 -0.237369 0.171811 0.273304 -0.240428 -0.107758 -0.105344 0.0692487
299000 0.0370041 0.614901 0.0920856 -0.0048904 0.046349 0.149774 0.247997
300000 -0.202394 0.480497 0.524844 -0.28804 -0.348432 -0.0925771 0.267649
301000 -0.046202 -0.031549 -0.00830051 -0.0234699 0.161739 0.0806678 -0.0286839
302000 0.0345187 0.128388 0.269608 -0.00157847 0.176381 0.407715 0.144172
303000 1.01259 0.775951 0.725845 -0.0414608 0.332712 0.0641118 0.838129
304000 0.386285 0.521237 -0.240741 0.264536 -0.0609823 -0.027291 0.222261
305000 0.508155 0.0277792 0.654712 0.300557 0.00714921 0.120654 0.396882
306000 -0.265191 -0.297616 0.427944 0.0718292 -0.40751 -0.115244 -0.0449542
307000 0.468451 -0.043532 0.401392 -0.219446 -0.0775952 -0.047397 0.275437
308000 0.310165 0.262489 0.551273 -0.24813 -0.0768352 0.548904 0.374642
309000 0.467562 0.0746227 0.292056 0.0355591 0.308684 -0.35294 0.27808
310000 0.474785 0.23876 0.208388 -0.253104 0.136401 0.0164928 0.307311
311000 0.122601 0.424332 0.291073 -0.0210271 -0.169197 0.213059 0.279335
312000 0.0153356 0.83376 0.549333 -0.0322895 -0.0535617 0.0263087 0.466143
313000 0.617798 0.630802 0.221093 0.143947 -0.311988 0.38798 0.489898
314000 -0.0864081 0.0834919 0.277465 -0.41832 -0.259071 -0.0720437 0.0915164
315000 0.103277 0.316724 -0.253558 -0.215784 -0.0401967 0.212584 0.0554809
316000 0.279596 -0.101933 0.342483 -0.435279 -0.0488881 0.0156741 0.173382
317000 0.175374 0.234272 0.207369 -0.178594 0.358852 0.158655 0.205672
318000 0.503944 0.121798 0.462553 0.3494 0.0324709 -0.0506556 0.362765
319000 0.242905 0.170986 0.130724 -0.312755 -0.00997876 0.389504 0.181538
320000 -0.222737 0.0615183 0.233182 0.242407 -0.172613 0.0892064 0.0239876
321000 1.04072 0.180844 0.539666 -0.00946843 -0.300599 -0.124647 0.587076
322000 0.23234 0.0432716 0.136161 -0.169353 0.195169 0.111206 0.137258
323000 0.310435 0.742776 -0.546208 -0.0535278 -0.186756 0.117277 0.169001
324000 -0.0239215 0.0446602 0.281247 -0.438611 -0.232162 0.172686 0.100662
