# Time-averaged data for fix output_pressure
# TimeStep v_pxx v_pyy v_pzz v_pxy v_pxz v_pyz c_thermo_press
234000 0.303479 -0.0293484 0.145245 -0.0822118 0.0129697 -0.0318321 0.139792
235000 0.360235 0.61771 0.603807 -0.0919677 -0.184448 0.153907 0.527251
236000 0.204583 0.195956 0.897962 -0.0833199 0.200112 0.0446733 0.432834
237000 0.413281 0.0241973 0.132868 0.0417834 -0.0661861 -0.193258 0.190115
238000 0.725761 -0.3731 0.327256 0.163281 0.0147841 0.0190871 0.226639
239000 0.702794 0.811088 0.0244807 0.228185 0.266169 -0.27602 0.512787
240000 0.571329 0.584341 0.247189 0.162539 -0.0093775 -0.0535444 0.46762
241000 0.624135 0.397418 0.733022 -0.0963565 0.0460833 -0.131004 0.584858
242000 0.0463705 0.309437 0.34092 0.305931 0.0689612 0.283801 0.232242
243000 -0.0313919 0.084452 0.3675 0.138508 0.110489 0.264138 0.140187
244000 0.331347 0.374453 0.242223 -0.0740781 0.335272 -0.140877 0.316008
245000 0.563725 0.367684 0.818253 0.0101388 -0.0449016 0.246092 0.583221
246000 0.327918 0.143922 0.6116 -0.00853386 -0.209143 0.0343124 0.361146
247000 0.499481 -0.454466 0.528245 0.00568315 -0.0228178 -0.230964 0.191086
248000 0.261091 0.58317 -0.131581 0.0465521 0.186817 0.178679 0.23756
249000 0.184805 0.599326 0.417505 -0.0778085 -0.297155 -0.118402 0.400545
250000 0.320979 0.583404 -0.11132 -0.0386496 -0.235297 0.196304 0.264354
251000 0.500533 0.397403 0.13115 -0.0858946 -0.138372 0.173911 0.343029
252000 0.663808 0.272184 -0.0761308 0.112989 -0.343491 0.128948 0.286621
253000 0.353717 -0.369035 -0.182185 0.132247 -0.124286 -0.0422095 -0.0658343
254000 -0.23076 -0.121536 0.268218 0.114057 0.0511787 -0.364152 -0.0280261
255000 0.572625 0.408735 0.178458 0.0335312 0.0229279 0.0409991 0.386606
256000 0.0954412 0.217255 0.0997924 -0.258506 -0.364408 -0.115018 0.137496
257000 0.57823 0.596146 0.468557 -0.173122 -0.109785 -0.0376798 0.547644
258000 0.225429 0.385082 0.233407 -0.236309 -0.31102 -0.259465 0.281306
259000 -0.286509 0.154552 0.0697717 0.110335 -0.338436 -0.0715543 -0.0207284
260000 0.281901 0.225676 -0.0148219 0.142663 0.205575 0.199652 0.164252
261000 -0.364584 0.109562 -0.156488 -0.1789 -0.0593942 0.0676701 -0.13717
262000 0.0971137 0.19341 0.0217583 0.141656 -0.211029 -0.208245 0.104094
263000 0.207311 0.180765 -0.143613 0.133578 0.374419 0.187229 0.0814874
264000 0.139653 0.259375 -0.407994 0.0779675 0.135381 -0.160745 -0.00298838
265000 0.397219 0.289654 -0.105479 -0.355374 -0.0156135 -0.185853 0.193798
266000 0.381117 0.4316 0.464031 -0.151698 -0.151027 0.0183026 0.425583
267000 0.558289 0.221529 0.391842 0.0632608 -0.0707867 -0.214637 0.390553
268000 0.0812121 0.680348 -0.143941 -0.179171 0.139586 -0.178645 0.205873
269000 -0.218395 0.415937 -0.0592993 -0.0355645 -0.268693 -0.400387 0.0460808
270000 0.544872 -0.260695 0.0978547 0.144048 -0.294162 -0.0229846 0.127344
271000 0.370785 0.15309 0.0797216 -0.00706618 -0.164567 0.0446442 0.201199
272000 -1.08434e-05 0.0095831 -0.156545 0.28135 0.13449 0.399862 -0.0489908
273000 0.264312 -0.678504 0.740012 -0.279473 -0.371261 -0.0888985 0.108607
274000 -0.126169 0.626065 0.391322 -0.153446 -0.41059 0.382706 0.297073
275000 -0.239806 0.237143 0.214419 0.150317 0.246316 -0.274575 0.0705852
276000 0.0181878 0.371855 0.0539757 0.41779 -0.21403 -0.0918698 0.148006
277000 0.317535 -0.123766 0.199813 0.152746 -0.0236762 -0.109427 0.131194
278000 0.440534 0.0293082 0.312674 -0.19987 -0.146239 0.128585 0.260839
279000 0.0901012 0.138404 -0.454649 -0.0829864 0.0713748 -0.0613282 -0.075381
280000 0.107038 0.97523 0.382525 -0.000878619 0.20779 0.0552312 0.488264
281000 0.160827 0.197678 0.701711 0.197918 0.348158 -0.0130122 0.353405
282000 0.167058 0.132728 0.27615 -0.0903591 0.0897599 0.0179871 0.191978
283000 0.220882 -0.10364 0.706551 0.064913 0.115415 0.0709544 0.274598
284000 -0.245081 0.185927 0.428943 -0.354052 0.0281144 -0.011716 0.123263
285000 -0.219897 -0.136564 0.277072 0.0301877 -0.144258 -0.116624 -0.0264632
286000 0.0170152 0.0918197 0.662511 -0.497238 -0.0299113 0.341291 0.257115
287000 0.0191116 0.0134632 -0.138297 -0.166641 -0.174028 -0.187099 -0.0352409
288000 0.769055 -0.0205924 0.39341 -0.27352 0.163254 0.227262 0.380624
289000 -0.32164 -0.204153 0.135051 0.00803739 -0.109397 0.0505661 -0.130247
290000 0.284553 0.105348 0.272024 -0.219455 0.00529514 0.264536 0.220642
291000 -0.104963 0.288639 -0.0319497 0.00535966 0.283218 -0.00732461 0.0505756
292000 0.435396 -0.225541 0.628971 -0.183924 0.242472 -0.301957 0.279609
293000 -0.667752 -0.351582 -0.0444523 0.0444373 -0.0940955 -0.0184133 -0.354595
294000 0.295419 0.683359 0.529514 -0.181153 0.333182 0.104022 0.502764
295000 0.883792 0.16597 0.313063 0.141314 0.0577169 0.0274425 0.454275
296000 0.396352 -0.22844 0.750246 -0.329024 0.040378 -0.00859825 0.306052
297000 0.364791 0.520587 -0.0583161 -0.0102473 -0.0129349 0.0701659 0.275687
298000 0.641731 0.916756 0.354048 0.054562 0.00998936 0.157066 0.637512
299000 0.794725 0.536572 0.273341 -0.10933 0.0633242 0.0636298 0.534879
300000 -0.0998697 0.430615 0.219004 -0.198415 -0.194887 0.0216338 0.18325
301000 0.418748 0.513087 0.215243 -0.107303 -0.0938415 0.0592014 0.382359
302000 0.134015 0.248937 0.155287 -0.391302 0.30656 0.348373 0.179413
303000 0.0544777 -0.344843 -0.116773 0.0601239 0.196309 -0.00563163 -0.135713
304000 0.187066 -0.525746 0.277187 0.208902 0.223603 -0.190587 -0.0204978
305000 0.277623 0.589807 0.727547 -0.501998 0.209007 0.386911 0.531659
306000 0.323069 0.318155 0.326757 -0.0647539 0.161338 0.144251 0.32266
307000 0.447697 0.635462 0.572632 -0.0734446 0.137257 -0.050356 0.55193
308000 0.771898 0.40493 0.161498 0.19513 -0.0693716 -0.441376 0.446109
309000 -0.53983 -0.00225873 -0.0742743 0.142266 -0.235836 0.27209 -0.205454
310000 0.484944 0.157187 0.682756 0.165062 0.15703 0.43264 0.441629
311000 0.33535 0.229412 0.31701 0.127197 -0.147935 0.163414 0.293924
312000 0.359572 0.289135 0.223113 0.250986 -0.140223 0.169498 0.290606
313000 0.192953 -0.375699 0.0689691 0.0680731 -0.229706 0.0218569 -0.0379254
314000 -0.199106 -0.0202613 -0.459563 -0.000369079 -0.228299 0.141932 -0.22631
315000 -0.155078 0.569321 0.510792 -0.0353016 0.397722 0.142933 0.308345
316000 0.210637 0.0949209 0.460269 0.115381 0.153387 0.153334 0.255276
317000 0.411697 0.298726 0.314143 0.232382 0.0760958 0.0523228 0.341522
318000 0.192348 0.150085 -0.405799 -0.12176 0.373732 0.1387 -0.0211218
319000 0.48627 0.486257 0.374007 -0.283122 0.0101771 0.320263 0.448845
320000 0.0281744 0.196265 0.584693 -0.329568 -0.0759828 -0.0275052 0.269711
321000 0.251108 0.331833 -0.193397 0.221326 0.120194 0.075047 0.129848
322000 0.498616 0.0817888 0.0862834 -0.157424 -0.00311515 0.201074 0.222229
323000 -0.149797 -0.0433781 -0.269515 -0.010831 -0.151669 -0.0558851 -0.15423
324000 0.58061 0.508579 0.398227 0.233404 -0.0640469 0.20699 0.495805
325000 0.0754929 0.112377 0.0963138 0.143647 0.378276 -0.376715 0.094728
